delivery_id,customer_id,customer_name,delivery_date,time_slot,postal_code,order_type,order_value,was_successful
DEL_012861,CUST_0005,Amanda Carter,2025-06-28,18:00-21:00,10002,fragile,247.49,1
DEL_014644,CUST_0034,Luke Flores,2025-06-28,21:00-23:00,10003,express,499.3,0
DEL_015994,CUST_0047,Cynthia Carter,2025-06-28,18:00-21:00,10001,bulky,34.59,1
DEL_014651,CUST_0086,Margaret Walker,2025-06-28,12:00-15:00,10002,standard,64.6,1
DEL_007188,CUST_0027,Margaret Gonzalez,2025-06-28,15:00-18:00,10002,standard,327.09,1
DEL_019343,CUST_0025,Emily Mitchell,2025-06-28,18:00-21:00,10001,fragile,445.53,1
DEL_009644,CUST_0071,James Hall,2025-06-28,12:00-15:00,10003,express,33.43,0
DEL_003272,CUST_0074,Kevin Nelson,2025-06-28,15:00-18:00,10001,fragile,265.83,1
DEL_010180,CUST_0047,Cynthia Carter,2025-06-28,18:00-21:00,10001,standard,351.9,1
DEL_019023,CUST_0096,Matthew Allen,2025-06-28,18:00-21:00,10002,fragile,401.7,1
DEL_016638,CUST_0231,Sandra Hill,2025-06-28,12:00-15:00,20001,standard,74.26,0
DEL_005984,CUST_0028,Ryan Rodriguez,2025-06-28,18:00-21:00,10002,standard,301.59,0
DEL_001908,CUST_0068,Nancy Ramirez,2025-06-28,18:00-21:00,10001,standard,76.72,1
DEL_009641,CUST_0090,Daniel Garcia,2025-06-28,18:00-21:00,10003,standard,172.95,1
DEL_018136,CUST_0072,Carol Johnson,2025-06-28,15:00-18:00,10001,bulky,463.71,1
DEL_007011,CUST_0037,Sharon Ramirez,2025-06-28,12:00-15:00,10003,express,60.57,1
DEL_013522,CUST_0004,Thomas Harris,2025-06-28,15:00-18:00,10003,express,344.17,1
DEL_017971,CUST_0028,Ryan Rodriguez,2025-06-28,18:00-21:00,20001,fragile,165.59,1
DEL_012485,CUST_0021,Emily Martin,2025-06-28,09:00-12:00,10001,fragile,363.13,1
DEL_014489,CUST_0048,Sandra Young,2025-06-28,12:00-15:00,10002,bulky,338.18,1
DEL_017493,CUST_0047,Cynthia Carter,2025-06-28,15:00-18:00,10001,fragile,129.35,1
DEL_012390,CUST_0094,Thomas Hernandez,2025-06-28,15:00-18:00,10003,fragile,456.2,1
DEL_004774,CUST_0001,Christopher Wilson,2025-06-28,12:00-15:00,10002,fragile,61.18,1
DEL_015248,CUST_0051,Donna Martin,2025-06-28,18:00-21:00,10002,fragile,325.35,1
DEL_019438,CUST_0055,Christopher Torres,2025-06-28,12:00-15:00,10002,fragile,127.28,1
DEL_006773,CUST_0444,Betty Brown,2025-06-28,18:00-21:00,10001,fragile,325.67,0
DEL_007926,CUST_0009,Timothy Anderson,2025-06-28,09:00-12:00,10003,fragile,94.71,1
DEL_005586,CUST_0323,Sarah Wilson,2025-06-28,18:00-21:00,10003,bulky,328.27,1
DEL_016357,CUST_0496,Helen Johnson,2025-06-28,18:00-21:00,20002,fragile,455.13,1
DEL_000747,CUST_0076,Donna Nguyen,2025-06-28,18:00-21:00,10001,bulky,122.88,1
DEL_012253,CUST_0324,Emily Hernandez,2025-06-28,15:00-18:00,20001,express,439.74,0
DEL_007917,CUST_0089,Emily Ramirez,2025-06-28,15:00-18:00,10002,fragile,317.8,1
DEL_007974,CUST_0066,Helen Walker,2025-06-28,12:00-15:00,10003,express,116.61,1
DEL_002565,CUST_0057,Amy Perez,2025-06-28,12:00-15:00,10003,fragile,223.09,1
DEL_001228,CUST_0015,William Flores,2025-06-28,15:00-18:00,10001,express,317.03,1
DEL_002286,CUST_0040,Robert Thomas,2025-06-28,15:00-18:00,10002,standard,336.76,1
DEL_012193,CUST_0124,Kathleen Martin,2025-06-28,12:00-15:00,10001,bulky,455.61,1
DEL_002580,CUST_0077,Isaac Moore,2025-06-28,12:00-15:00,10002,express,91.1,1
DEL_009964,CUST_0063,Joshua Roberts,2025-06-28,18:00-21:00,10001,express,388.26,1
DEL_011173,CUST_0065,Margaret Anderson,2025-06-28,15:00-18:00,20001,standard,78.46,1
DEL_004215,CUST_0412,Daniel Williams,2025-06-28,18:00-21:00,10003,express,35.33,1
DEL_012424,CUST_0032,Samuel Davis,2025-06-28,12:00-15:00,10003,express,264.67,1
DEL_000738,CUST_0048,Sandra Young,2025-06-28,15:00-18:00,10002,bulky,262.94,1
DEL_017825,CUST_0011,Alexander Mitchell,2025-06-28,12:00-15:00,20002,bulky,323.24,1
DEL_017558,CUST_0285,James Smith,2025-06-28,18:00-21:00,20001,express,254.82,0
DEL_002343,CUST_0005,Amanda Carter,2025-06-28,18:00-21:00,10002,express,234.3,1
DEL_005782,CUST_0087,Luke Johnson,2025-06-28,12:00-15:00,20001,express,296.93,0
DEL_007834,CUST_0045,Betty Nelson,2025-06-28,12:00-15:00,10002,bulky,461.99,1
DEL_017361,CUST_0070,Isaac King,2025-06-28,15:00-18:00,10002,standard,216.37,1
DEL_003771,CUST_0036,Joshua Walker,2025-06-28,15:00-18:00,10002,standard,373.39,1
DEL_012237,CUST_0413,Samuel Johnson,2025-06-28,12:00-15:00,10002,fragile,435.08,1
DEL_006701,CUST_0276,Ryan Harris,2025-06-28,12:00-15:00,10002,fragile,76.9,1
DEL_002574,CUST_0045,Betty Nelson,2025-06-28,15:00-18:00,10002,bulky,290.82,1
DEL_014307,CUST_0040,Robert Thomas,2025-06-28,18:00-21:00,10002,standard,346.43,1
DEL_004872,CUST_0023,Thomas Torres,2025-06-28,15:00-18:00,20002,express,109.03,1
DEL_018802,CUST_0067,Kathleen Taylor,2025-06-28,12:00-15:00,20001,bulky,315.62,1
DEL_005720,CUST_0005,Amanda Carter,2025-06-28,12:00-15:00,10002,bulky,204.18,1
DEL_008953,CUST_0074,Kevin Nelson,2025-06-28,15:00-18:00,10001,bulky,304.73,1
DEL_017254,CUST_0401,Margaret Jones,2025-06-28,18:00-21:00,10003,fragile,383.25,1
DEL_014826,CUST_0253,Luke Scott,2025-06-29,15:00-18:00,10002,express,372.8,1
DEL_019796,CUST_0240,Ryan Johnson,2025-06-29,21:00-23:00,10002,standard,60.53,0
DEL_012256,CUST_0064,Robert Smith,2025-06-29,18:00-21:00,20002,standard,342.55,0
DEL_000955,CUST_0001,Christopher Wilson,2025-06-29,12:00-15:00,10002,fragile,274.93,1
DEL_003149,CUST_0015,William Flores,2025-06-29,12:00-15:00,20002,standard,113.77,0
DEL_010536,CUST_0082,William Wright,2025-06-29,12:00-15:00,10001,bulky,363.19,1
DEL_003124,CUST_0090,Daniel Garcia,2025-06-29,15:00-18:00,10003,bulky,69.76,1
DEL_000844,CUST_0099,Samuel Rodriguez,2025-06-29,12:00-15:00,10002,express,254.71,1
DEL_001312,CUST_0061,Matthew Harris,2025-06-29,12:00-15:00,10002,standard,477.46,1
DEL_016826,CUST_0154,Nicholas Rodriguez,2025-06-29,18:00-21:00,10003,standard,43.15,1
DEL_015511,CUST_0036,Joshua Walker,2025-06-29,12:00-15:00,20001,standard,28.76,0
DEL_009347,CUST_0005,Amanda Carter,2025-06-29,15:00-18:00,10002,bulky,461.33,1
DEL_004496,CUST_0041,Joseph Moore,2025-06-29,18:00-21:00,10002,bulky,274.2,1
DEL_004959,CUST_0098,Alexander Moore,2025-06-29,15:00-18:00,10002,express,78.86,1
DEL_008485,CUST_0298,Amy Ramirez,2025-06-29,12:00-15:00,10003,fragile,235.33,1
DEL_019329,CUST_0100,Ashley Ramirez,2025-06-29,12:00-15:00,10003,bulky,48.42,1
DEL_010799,CUST_0286,Jacob Johnson,2025-06-29,21:00-23:00,10002,fragile,465.71,0
DEL_014716,CUST_0143,Jennifer Lee,2025-06-29,09:00-12:00,10003,bulky,296.51,1
DEL_001263,CUST_0249,Luke Carter,2025-06-29,12:00-15:00,10003,express,353.75,1
DEL_005339,CUST_0055,Christopher Torres,2025-06-29,12:00-15:00,10002,fragile,402.14,1
DEL_019361,CUST_0205,Nicholas Ramirez,2025-06-29,12:00-15:00,10002,express,76.34,1
DEL_011567,CUST_0072,Carol Johnson,2025-06-29,12:00-15:00,10001,standard,307.7,1
DEL_007065,CUST_0083,Luke Adams,2025-06-29,12:00-15:00,10002,bulky,248.72,1
DEL_007865,CUST_0055,Christopher Torres,2025-06-29,18:00-21:00,10002,fragile,338.21,1
DEL_002423,CUST_0421,Robert King,2025-06-29,12:00-15:00,10001,standard,27.1,1
DEL_016069,CUST_0224,Margaret Williams,2025-06-29,15:00-18:00,10003,express,252.55,1
DEL_018267,CUST_0388,Thomas Mitchell,2025-06-29,15:00-18:00,10002,bulky,40.12,1
DEL_002528,CUST_0056,Ashley Martinez,2025-06-29,12:00-15:00,10002,express,284.48,1
DEL_006111,CUST_0046,Nicholas Wilson,2025-06-29,12:00-15:00,10002,standard,146.14,1
DEL_011254,CUST_0342,James Lopez,2025-06-29,15:00-18:00,10002,express,432.4,0
DEL_005215,CUST_0067,Kathleen Taylor,2025-06-29,18:00-21:00,10001,fragile,70.13,1
DEL_017492,CUST_0020,Ruth Smith,2025-06-29,15:00-18:00,20002,express,140.19,0
DEL_012370,CUST_0002,Anna Hill,2025-06-29,15:00-18:00,10003,bulky,349.88,1
DEL_010555,CUST_0094,Thomas Hernandez,2025-06-29,15:00-18:00,10003,express,149.62,1
DEL_000859,CUST_0058,Amy Martinez,2025-06-29,18:00-21:00,10001,standard,470.12,1
DEL_000746,CUST_0066,Helen Walker,2025-06-29,09:00-12:00,10003,bulky,102.73,0
DEL_011734,CUST_0049,Nicholas Hernandez,2025-06-29,18:00-21:00,10002,fragile,53.38,1
DEL_014411,CUST_0442,Sharon Allen,2025-06-29,12:00-15:00,10001,express,238.16,1
DEL_012270,CUST_0048,Sandra Young,2025-06-29,12:00-15:00,10002,bulky,498.51,1
DEL_000485,CUST_0021,Emily Martin,2025-06-29,18:00-21:00,10001,standard,387.82,0
DEL_009262,CUST_0007,Isaac Allen,2025-06-29,15:00-18:00,10003,express,160.91,1
DEL_003249,CUST_0330,Sandra Martinez,2025-06-29,12:00-15:00,10003,fragile,402.68,1
DEL_014445,CUST_0029,Nicholas Jones,2025-06-29,15:00-18:00,20002,fragile,387.19,0
DEL_005741,CUST_0060,Jessica Robinson,2025-06-29,15:00-18:00,10001,express,107.18,1
DEL_016012,CUST_0081,Ruth Scott,2025-06-29,12:00-15:00,20002,bulky,316.73,0
DEL_006571,CUST_0087,Luke Johnson,2025-06-29,18:00-21:00,10002,fragile,298.0,1
DEL_006101,CUST_0087,Luke Johnson,2025-06-29,21:00-23:00,20001,standard,239.06,0
DEL_011178,CUST_0061,Matthew Harris,2025-06-29,18:00-21:00,20001,fragile,458.13,0
DEL_008134,CUST_0017,Alexander Flores,2025-06-29,12:00-15:00,10003,bulky,109.31,1
DEL_009078,CUST_0040,Robert Thomas,2025-06-29,12:00-15:00,10002,express,146.05,1
DEL_008263,CUST_0038,Michael Clark,2025-06-29,18:00-21:00,10001,bulky,153.21,1
DEL_014560,CUST_0052,Matthew White,2025-06-29,12:00-15:00,10002,bulky,81.92,1
DEL_010493,CUST_0319,Joseph Thompson,2025-06-29,15:00-18:00,10003,bulky,25.35,1
DEL_011337,CUST_0060,Jessica Robinson,2025-06-29,12:00-15:00,10001,standard,413.43,1
DEL_007503,CUST_0316,Michael Walker,2025-06-29,12:00-15:00,10002,standard,233.29,1
DEL_010881,CUST_0208,Stephanie Lopez,2025-06-29,15:00-18:00,10001,standard,473.55,1
DEL_010786,CUST_0021,Emily Martin,2025-06-29,15:00-18:00,10001,standard,140.87,1
DEL_014959,CUST_0092,Joseph Jackson,2025-06-29,12:00-15:00,10003,express,469.69,1
DEL_000341,CUST_0093,David Smith,2025-06-29,12:00-15:00,20002,bulky,251.33,0
DEL_008040,CUST_0078,Jacob Garcia,2025-06-29,09:00-12:00,20002,bulky,299.32,0
DEL_004295,CUST_0053,Christopher Sanchez,2025-06-29,18:00-21:00,10001,standard,152.71,1
DEL_015316,CUST_0039,Matthew Hall,2025-06-29,15:00-18:00,10002,bulky,485.26,1
DEL_017112,CUST_0070,Isaac King,2025-06-29,15:00-18:00,10002,standard,136.67,1
DEL_000353,CUST_0046,Nicholas Wilson,2025-06-29,12:00-15:00,10002,fragile,451.54,1
DEL_011588,CUST_0029,Nicholas Jones,2025-06-29,15:00-18:00,20002,standard,145.69,0
DEL_011992,CUST_0082,William Wright,2025-06-29,18:00-21:00,10001,bulky,303.2,1
DEL_014281,CUST_0084,Thomas White,2025-06-29,18:00-21:00,10001,fragile,44.86,1
DEL_017956,CUST_0024,Joshua Scott,2025-06-29,12:00-15:00,10001,standard,100.96,1
DEL_008212,CUST_0009,Timothy Anderson,2025-06-29,18:00-21:00,20002,fragile,171.03,0
DEL_010228,CUST_0096,Matthew Allen,2025-06-29,15:00-18:00,20001,standard,392.42,0
DEL_000328,CUST_0092,Joseph Jackson,2025-06-29,15:00-18:00,10003,bulky,253.94,1
DEL_005093,CUST_0043,David Wright,2025-06-29,15:00-18:00,10003,bulky,121.36,1
DEL_013889,CUST_0469,Jennifer Flores,2025-06-29,18:00-21:00,10003,express,168.47,1
DEL_008069,CUST_0040,Robert Thomas,2025-06-29,18:00-21:00,10002,standard,401.32,1
DEL_001090,CUST_0059,Cynthia Lopez,2025-06-29,15:00-18:00,20002,standard,322.31,1
DEL_017814,CUST_0059,Cynthia Lopez,2025-06-29,12:00-15:00,20002,standard,465.11,0
DEL_002868,CUST_0073,Jennifer Moore,2025-06-29,18:00-21:00,10003,standard,87.29,1
DEL_018593,CUST_0019,Joshua Baker,2025-06-29,18:00-21:00,10002,bulky,115.38,0
DEL_005903,CUST_0069,Brian Sanchez,2025-06-29,12:00-15:00,10003,bulky,79.72,1
DEL_005041,CUST_0122,Robert Anderson,2025-06-29,18:00-21:00,10002,fragile,383.2,1
DEL_019662,CUST_0010,Betty Smith,2025-06-29,18:00-21:00,10001,fragile,77.65,1
DEL_003027,CUST_0312,Helen Johnson,2025-06-29,12:00-15:00,20002,standard,26.45,0
DEL_000255,CUST_0018,Alexander Green,2025-06-29,18:00-21:00,20001,fragile,249.78,1
DEL_006700,CUST_0080,Brian Moore,2025-06-29,18:00-21:00,10002,fragile,471.12,1
DEL_009814,CUST_0074,Kevin Nelson,2025-06-29,18:00-21:00,10001,express,47.38,1
DEL_008372,CUST_0419,Anna Wright,2025-06-29,15:00-18:00,10002,bulky,417.55,1
DEL_019209,CUST_0054,Patrick Wilson,2025-06-29,15:00-18:00,10002,fragile,309.39,1
DEL_001900,CUST_0059,Cynthia Lopez,2025-06-29,12:00-15:00,10002,express,233.57,1
DEL_015481,CUST_0349,Timothy White,2025-06-29,18:00-21:00,10001,bulky,28.33,0
DEL_008756,CUST_0033,Andrew Carter,2025-06-29,18:00-21:00,10002,standard,282.19,1
DEL_006916,CUST_0015,William Flores,2025-06-29,18:00-21:00,20002,express,91.25,0
DEL_008907,CUST_0024,Joshua Scott,2025-06-29,18:00-21:00,10001,fragile,315.0,1
DEL_003064,CUST_0077,Isaac Moore,2025-06-29,12:00-15:00,10002,bulky,218.75,1
DEL_008356,CUST_0100,Ashley Ramirez,2025-06-29,12:00-15:00,20002,fragile,125.47,0
DEL_007421,CUST_0049,Nicholas Hernandez,2025-06-29,18:00-21:00,10002,express,109.6,1
DEL_016199,CUST_0039,Matthew Hall,2025-06-29,18:00-21:00,10002,standard,193.11,1
DEL_005871,CUST_0311,Nancy White,2025-06-29,15:00-18:00,10001,express,144.69,1
DEL_005131,CUST_0080,Brian Moore,2025-06-29,18:00-21:00,10002,express,339.06,1
DEL_004773,CUST_0052,Matthew White,2025-06-29,18:00-21:00,10002,express,141.9,1
DEL_014155,CUST_0064,Robert Smith,2025-06-29,21:00-23:00,10003,standard,400.15,1
DEL_018544,CUST_0036,Joshua Walker,2025-06-29,15:00-18:00,10002,standard,99.32,1
DEL_006982,CUST_0066,Helen Walker,2025-06-29,12:00-15:00,10003,standard,109.87,1
DEL_017045,CUST_0122,Robert Anderson,2025-06-29,12:00-15:00,10002,fragile,299.42,1
DEL_010623,CUST_0030,Rebecca Martin,2025-06-29,18:00-21:00,10001,standard,213.23,1
DEL_016250,CUST_0040,Robert Thomas,2025-06-29,09:00-12:00,10002,fragile,368.18,0
DEL_007631,CUST_0260,Joseph Thomas,2025-06-29,18:00-21:00,10001,express,320.29,1
DEL_000535,CUST_0081,Ruth Scott,2025-06-29,15:00-18:00,20002,bulky,210.25,0
DEL_014563,CUST_0037,Sharon Ramirez,2025-06-29,12:00-15:00,10003,bulky,142.26,1
DEL_016485,CUST_0081,Ruth Scott,2025-06-30,15:00-18:00,10002,bulky,349.71,0
DEL_013262,CUST_0084,Thomas White,2025-06-30,21:00-23:00,10001,standard,34.69,1
DEL_013209,CUST_0053,Christopher Sanchez,2025-06-30,12:00-15:00,10001,bulky,111.73,1
DEL_016317,CUST_0070,Isaac King,2025-06-30,09:00-12:00,10002,fragile,60.96,1
DEL_003581,CUST_0001,Christopher Wilson,2025-06-30,21:00-23:00,10002,standard,199.27,1
DEL_015906,CUST_0052,Matthew White,2025-06-30,18:00-21:00,10002,express,395.85,1
DEL_010838,CUST_0023,Thomas Torres,2025-06-30,12:00-15:00,10001,bulky,48.7,1
DEL_010832,CUST_0065,Margaret Anderson,2025-06-30,21:00-23:00,20001,standard,204.25,1
DEL_009631,CUST_0079,Jennifer Anderson,2025-06-30,12:00-15:00,20001,bulky,407.02,1
DEL_006602,CUST_0014,Ben Nguyen,2025-06-30,12:00-15:00,10002,standard,402.56,1
DEL_004069,CUST_0047,Cynthia Carter,2025-06-30,21:00-23:00,10001,express,223.7,1
DEL_004047,CUST_0065,Margaret Anderson,2025-06-30,09:00-12:00,20001,express,392.27,1
DEL_013545,CUST_0086,Margaret Walker,2025-06-30,21:00-23:00,10002,standard,331.39,1
DEL_013694,CUST_0450,Luke Brown,2025-06-30,21:00-23:00,10002,express,58.48,0
DEL_015695,CUST_0013,Joseph Nguyen,2025-06-30,09:00-12:00,10001,fragile,170.14,1
DEL_006331,CUST_0073,Jennifer Moore,2025-06-30,09:00-12:00,10003,express,274.78,1
DEL_015929,CUST_0261,Ben Roberts,2025-06-30,15:00-18:00,10003,express,341.13,1
DEL_009416,CUST_0023,Thomas Torres,2025-06-30,15:00-18:00,10001,standard,324.44,1
DEL_004115,CUST_0030,Rebecca Martin,2025-06-30,09:00-12:00,10001,fragile,287.19,1
DEL_003444,CUST_0082,William Wright,2025-06-30,15:00-18:00,10001,express,68.83,1
DEL_000695,CUST_0073,Jennifer Moore,2025-06-30,09:00-12:00,10003,fragile,83.03,1
DEL_013176,CUST_0035,Ryan White,2025-06-30,18:00-21:00,10001,standard,416.08,1
DEL_013182,CUST_0052,Matthew White,2025-06-30,18:00-21:00,10002,fragile,198.65,1
DEL_006423,CUST_0273,John Young,2025-06-30,15:00-18:00,10003,bulky,341.89,1
DEL_019447,CUST_0070,Isaac King,2025-06-30,09:00-12:00,10002,fragile,261.08,1
DEL_000001,CUST_0029,Nicholas Jones,2025-06-30,15:00-18:00,20002,bulky,387.59,1
DEL_002553,CUST_0051,Donna Martin,2025-06-30,12:00-15:00,10002,fragile,259.86,1
DEL_018698,CUST_0059,Cynthia Lopez,2025-06-30,15:00-18:00,10002,express,424.19,1
DEL_015139,CUST_0007,Isaac Allen,2025-06-30,15:00-18:00,10003,bulky,119.73,1
DEL_005694,CUST_0243,Donna Ramirez,2025-06-30,12:00-15:00,10002,standard,130.85,1
DEL_018743,CUST_0053,Christopher Sanchez,2025-06-30,15:00-18:00,10001,bulky,195.3,1
DEL_004889,CUST_0094,Thomas Hernandez,2025-06-30,12:00-15:00,20001,express,314.35,1
DEL_012349,CUST_0325,David Rivera,2025-06-30,12:00-15:00,10003,standard,374.91,1
DEL_018750,CUST_0115,Isaac Mitchell,2025-06-30,12:00-15:00,10002,bulky,156.05,1
DEL_017488,CUST_0037,Sharon Ramirez,2025-06-30,18:00-21:00,10003,express,48.08,1
DEL_018762,CUST_0098,Alexander Moore,2025-06-30,09:00-12:00,10002,bulky,342.21,1
DEL_011329,CUST_0042,Ryan Nguyen,2025-06-30,12:00-15:00,20002,express,378.72,1
DEL_015224,CUST_0406,Christopher Green,2025-06-30,12:00-15:00,10002,standard,326.21,1
DEL_014331,CUST_0004,Thomas Harris,2025-06-30,18:00-21:00,10003,standard,497.51,1
DEL_017380,CUST_0050,Sandra Campbell,2025-06-30,18:00-21:00,10001,fragile,264.36,1
DEL_012468,CUST_0483,Lisa Hall,2025-06-30,15:00-18:00,10002,express,225.78,1
DEL_015330,CUST_0076,Donna Nguyen,2025-06-30,15:00-18:00,10001,express,58.81,1
DEL_015332,CUST_0155,Laura Thomas,2025-06-30,12:00-15:00,20001,standard,72.46,1
DEL_010426,CUST_0487,Sandra Rivera,2025-06-30,15:00-18:00,10001,standard,66.97,1
DEL_001124,CUST_0037,Sharon Ramirez,2025-06-30,18:00-21:00,10003,bulky,120.95,1
DEL_010428,CUST_0051,Donna Martin,2025-06-30,12:00-15:00,10002,bulky,228.13,1
DEL_004719,CUST_0444,Betty Brown,2025-06-30,12:00-15:00,10001,express,335.26,1
DEL_009025,CUST_0082,William Wright,2025-06-30,15:00-18:00,10001,bulky,69.66,1
DEL_007985,CUST_0017,Alexander Flores,2025-06-30,15:00-18:00,10003,bulky,161.26,0
DEL_008884,CUST_0047,Cynthia Carter,2025-06-30,18:00-21:00,10001,fragile,408.24,1
DEL_001388,CUST_0056,Ashley Martinez,2025-06-30,09:00-12:00,10002,express,280.17,1
DEL_005309,CUST_0334,Brian Miller,2025-06-30,15:00-18:00,10001,express,121.79,1
DEL_014699,CUST_0017,Alexander Flores,2025-06-30,21:00-23:00,10003,standard,369.08,1
DEL_001576,CUST_0092,Joseph Jackson,2025-06-30,12:00-15:00,10003,standard,394.98,1
DEL_014791,CUST_0040,Robert Thomas,2025-06-30,15:00-18:00,10002,express,332.2,1
DEL_011729,CUST_0132,Alexander Baker,2025-06-30,15:00-18:00,10001,bulky,243.01,1
DEL_008495,CUST_0032,Samuel Davis,2025-06-30,12:00-15:00,10003,fragile,490.03,1
DEL_000037,CUST_0022,Luke Jackson,2025-06-30,12:00-15:00,10001,fragile,388.5,1
DEL_005220,CUST_0096,Matthew Allen,2025-06-30,15:00-18:00,20001,standard,146.39,1
DEL_005191,CUST_0039,Matthew Hall,2025-06-30,18:00-21:00,10002,express,262.02,1
DEL_008436,CUST_0098,Alexander Moore,2025-06-30,09:00-12:00,10002,standard,309.66,1
DEL_005459,CUST_0017,Alexander Flores,2025-06-30,18:00-21:00,10003,fragile,35.92,1
DEL_008396,CUST_0019,Joshua Baker,2025-06-30,18:00-21:00,10002,express,133.87,1
DEL_018161,CUST_0041,Joseph Moore,2025-06-30,18:00-21:00,10002,express,61.69,1
DEL_011472,CUST_0437,Andrew Nguyen,2025-06-30,12:00-15:00,10001,bulky,222.34,1
DEL_008343,CUST_0035,Ryan White,2025-06-30,18:00-21:00,10001,express,35.08,1
DEL_011433,CUST_0061,Matthew Harris,2025-06-30,18:00-21:00,10002,bulky,198.7,1
DEL_001446,CUST_0001,Christopher Wilson,2025-06-30,09:00-12:00,10002,fragile,483.82,1
DEL_001443,CUST_0003,Alexander Jackson,2025-06-30,21:00-23:00,10002,standard,462.04,1
DEL_005090,CUST_0026,Timothy Rodriguez,2025-06-30,18:00-21:00,10002,bulky,190.62,0
DEL_014977,CUST_0087,Luke Johnson,2025-06-30,09:00-12:00,10002,express,153.89,1
DEL_008090,CUST_0384,Amy Ramirez,2025-06-30,12:00-15:00,10003,fragile,92.26,1
DEL_000306,CUST_0033,Andrew Carter,2025-06-30,09:00-12:00,10002,fragile,418.07,1
DEL_009114,CUST_0071,James Hall,2025-06-30,15:00-18:00,10003,fragile,94.42,1
DEL_004004,CUST_0271,Sharon Rivera,2025-06-30,12:00-15:00,10003,express,314.3,1
DEL_002821,CUST_0082,William Wright,2025-06-30,21:00-23:00,10001,fragile,432.7,1
DEL_018957,CUST_0096,Matthew Allen,2025-06-30,09:00-12:00,10002,express,413.85,1
DEL_016906,CUST_0050,Sandra Campbell,2025-06-30,21:00-23:00,10001,express,104.7,1
DEL_004609,CUST_0258,Robert Thompson,2025-06-30,21:00-23:00,10001,express,201.5,0
DEL_007203,CUST_0072,Carol Johnson,2025-06-30,21:00-23:00,10001,express,202.33,1
DEL_019592,CUST_0052,Matthew White,2025-06-30,12:00-15:00,10002,express,280.41,0
DEL_012899,CUST_0107,Joseph Gonzalez,2025-06-30,09:00-12:00,10002,standard,259.38,1
DEL_019658,CUST_0068,Nancy Ramirez,2025-06-30,18:00-21:00,10001,bulky,348.42,1
DEL_015421,CUST_0014,Ben Nguyen,2025-06-30,12:00-15:00,10002,bulky,460.8,1
DEL_007404,CUST_0064,Robert Smith,2025-06-30,18:00-21:00,10003,standard,327.4,0
DEL_000958,CUST_0057,Amy Perez,2025-06-30,21:00-23:00,10003,express,367.34,1
DEL_009743,CUST_0471,Timothy Robinson,2025-06-30,15:00-18:00,10003,express,165.66,1
DEL_009741,CUST_0089,Emily Ramirez,2025-06-30,12:00-15:00,10002,bulky,219.02,1
DEL_012853,CUST_0060,Jessica Robinson,2025-06-30,18:00-21:00,10001,bulky,22.98,1
DEL_007287,CUST_0100,Ashley Ramirez,2025-06-30,09:00-12:00,10003,fragile,280.24,1
DEL_009727,CUST_0023,Thomas Torres,2025-06-30,12:00-15:00,10001,standard,255.25,1
DEL_009202,CUST_0020,Ruth Smith,2025-06-30,18:00-21:00,20002,express,372.21,1
DEL_004511,CUST_0030,Rebecca Martin,2025-06-30,12:00-15:00,10001,standard,52.24,1
DEL_006092,CUST_0072,Carol Johnson,2025-06-30,12:00-15:00,10001,bulky,91.86,0
DEL_012688,CUST_0038,Michael Clark,2025-06-30,09:00-12:00,10001,fragile,165.02,1
DEL_002905,CUST_0029,Nicholas Jones,2025-06-30,15:00-18:00,10002,standard,406.3,1
DEL_010558,CUST_0020,Ruth Smith,2025-06-30,15:00-18:00,10001,fragile,37.31,1
DEL_014203,CUST_0061,Matthew Harris,2025-06-30,12:00-15:00,20001,standard,136.71,1
DEL_003282,CUST_0063,Joshua Roberts,2025-06-30,09:00-12:00,10001,standard,454.34,1
DEL_019703,CUST_0078,Jacob Garcia,2025-06-30,15:00-18:00,20002,express,269.65,1
DEL_005895,CUST_0083,Luke Adams,2025-06-30,09:00-12:00,10002,bulky,64.71,1
DEL_019135,CUST_0495,Daniel Perez,2025-06-30,18:00-21:00,10003,fragile,408.1,1
DEL_017182,CUST_0063,Joshua Roberts,2025-06-30,09:00-12:00,10001,bulky,290.52,1
DEL_007157,CUST_0315,Daniel Green,2025-06-30,15:00-18:00,10002,standard,231.07,0
DEL_008444,CUST_0097,Jacob Torres,2025-07-01,21:00-23:00,10003,express,109.04,1
DEL_009317,CUST_0026,Timothy Rodriguez,2025-07-01,21:00-23:00,10002,express,41.08,1
DEL_001995,CUST_0042,Ryan Nguyen,2025-07-01,12:00-15:00,10001,express,180.59,1
DEL_011420,CUST_0030,Rebecca Martin,2025-07-01,18:00-21:00,10001,standard,252.69,1
